사용월,시간대,지하철역,평균배차간격,호선명,Lati,Long,승차인원수,승차혼잡도,열차운행횟수,지하철역순서,하차인원수,하차혼잡도,혼잡도
2021-01-01 오전 12:00:00,06:00:00~06:59:59,사당,6분 8초,4호선,37.47695,126.98165,18006,1636.909090909,11,2,12679,1152.636363636,1636.909090909
2021-01-01 오전 12:00:00,07:00:00~07:59:59,사당,3분 16초,4호선,37.47695,126.98165,50562,2809,18,2,15827,879.277777778,2809
2021-01-01 오전 12:00:00,08:00:00~08:59:59,사당,3분 0초,4호선,37.47695,126.98165,68847,3442.35,20,2,27093,1354.65,3442.35
2021-01-01 오전 12:00:00,09:00:00~09:59:59,사당,3분 46초,4호선,37.47695,126.98165,47760,2985,16,2,21012,1313.25,2985
2021-01-01 오전 12:00:00,10:00:00~10:59:59,사당,4분 51초,4호선,37.47695,126.98165,28458,2587.090909091,11,2,16851,1531.909090909,2587.090909091
2021-01-01 오전 12:00:00,11:00:00~11:59:59,사당,5분 49초,4호선,37.47695,126.98165,23208,2109.818181818,11,2,17229,1566.272727273,2109.818181818
2021-01-01 오전 12:00:00,12:00:00~12:59:59,사당,5분 43초,4호선,37.47695,126.98165,24332,2212,11,2,18601,1691,2212
2021-01-01 오전 12:00:00,13:00:00~13:59:59,사당,5분 30초,4호선,37.47695,126.98165,25327,2532.7,10,2,19492,1949.2,2532.7
2021-01-01 오전 12:00:00,14:00:00~14:59:59,사당,5분 43초,4호선,37.47695,126.98165,23779,2161.727272727,11,2,19770,1797.272727273,2161.727272727
2021-01-01 오전 12:00:00,15:00:00~15:59:59,사당,5분 0초,4호선,37.47695,126.98165,22936,1911.333333333,12,2,23470,1955.833333333,1911.333333333
2021-01-01 오전 12:00:00,16:00:00~16:59:59,사당,5분 54초,4호선,37.47695,126.98165,24232,2423.2,10,2,30632,3063.2,2423.2
2021-01-01 오전 12:00:00,17:00:00~17:59:59,사당,4분 30초,4호선,37.47695,126.98165,29838,2131.285714286,14,2,40381,2884.357142857,2131.285714286
2021-01-01 오전 12:00:00,18:00:00~18:59:59,사당,3분 30초,4호선,37.47695,126.98165,34592,2034.823529412,17,2,59255,3485.588235294,2034.823529412
2021-01-01 오전 12:00:00,19:00:00~19:59:59,사당,3분 30초,4호선,37.47695,126.98165,23636,1390.352941176,17,2,42494,2499.647058824,1390.352941176
2021-01-01 오전 12:00:00,20:00:00~20:59:59,사당,4분 4초,4호선,37.47695,126.98165,25881,1848.642857143,14,2,25654,1832.428571429,1848.642857143
2021-01-01 오전 12:00:00,21:00:00~21:59:59,사당,5분 32초,4호선,37.47695,126.98165,27471,2497.363636364,11,2,28056,2550.545454545,2497.363636364
2021-01-01 오전 12:00:00,22:00:00~22:59:59,사당,9분 0초,4호선,37.47695,126.98165,8676,1239.428571429,7,2,13463,1923.285714286,1239.428571429
2021-01-01 오전 12:00:00,23:00:00~23:59:59,사당,19분 30초,4호선,37.47695,126.98165,2165,721.666666667,3,2,6843,2281,721.666666667
2021-01-01 오전 12:00:00,05:00:00~05:59:59,삼각지,11분 0초,4호선,37.53398,126.9725,504,252,2,7,257,128.5,252
2021-01-01 오전 12:00:00,06:00:00~06:59:59,삼각지,6분 56초,4호선,37.53398,126.9725,1412,156.888888889,9,7,3244,360.444444444,156.888888889
2021-01-01 오전 12:00:00,07:00:00~07:59:59,삼각지,3분 35초,4호선,37.53398,126.9725,3863,227.235294118,17,7,9039,531.705882353,227.235294118
2021-01-01 오전 12:00:00,08:00:00~08:59:59,삼각지,2분 54초,4호선,37.53398,126.9725,5675,283.75,20,7,21678,1083.9,283.75
2021-01-01 오전 12:00:00,09:00:00~09:59:59,삼각지,3분 37초,4호선,37.53398,126.9725,3936,231.529411765,17,7,9030,531.176470588,231.529411765
2021-01-01 오전 12:00:00,10:00:00~10:59:59,삼각지,4분 47초,4호선,37.53398,126.9725,2744,228.666666667,12,7,4968,414,228.666666667
2021-01-01 오전 12:00:00,11:00:00~11:59:59,삼각지,5분 35초,4호선,37.53398,126.9725,2975,270.454545455,11,7,4513,410.272727273,270.454545455
2021-01-01 오전 12:00:00,12:00:00~12:59:59,삼각지,5분 39초,4호선,37.53398,126.9725,3575,357.5,10,7,4607,460.7,357.5
2021-01-01 오전 12:00:00,13:00:00~13:59:59,삼각지,5분 38초,4호선,37.53398,126.9725,4101,372.818181818,11,7,4626,420.545454545,372.818181818
2021-01-01 오전 12:00:00,14:00:00~14:59:59,삼각지,5분 38초,4호선,37.53398,126.9725,4340,394.545454545,11,7,4532,412,394.545454545
2021-01-01 오전 12:00:00,15:00:00~15:59:59,삼각지,5분 24초,4호선,37.53398,126.9725,4892,444.727272727,11,7,4575,415.909090909,444.727272727
2021-01-01 오전 12:00:00,16:00:00~16:59:59,삼각지,5분 19초,4호선,37.53398,126.9725,5949,540.818181818,11,7,5153,468.454545455,540.818181818
2021-01-01 오전 12:00:00,17:00:00~17:59:59,삼각지,4분 53초,4호선,37.53398,126.9725,11127,855.923076923,13,7,6472,497.846153846,855.923076923
2021-01-01 오전 12:00:00,18:00:00~18:59:59,삼각지,3분 35초,4호선,37.53398,126.9725,18868,1179.25,16,7,8721,545.0625,1179.25
2021-01-01 오전 12:00:00,19:00:00~19:59:59,삼각지,3분 35초,4호선,37.53398,126.9725,7790,458.235294118,17,7,5642,331.882352941,458.235294118
2021-01-01 오전 12:00:00,20:00:00~20:59:59,삼각지,3분 56초,4호선,37.53398,126.9725,6354,423.6,15,7,3364,224.266666667,423.6
2021-01-01 오전 12:00:00,21:00:00~21:59:59,삼각지,4분 50초,4호선,37.53398,126.9725,6714,559.5,12,7,4301,358.416666667,559.5
2021-01-01 오전 12:00:00,22:00:00~22:59:59,삼각지,8분 30초,4호선,37.53398,126.9725,1756,292.666666667,6,7,1580,263.333333333,292.666666667
2021-01-01 오전 12:00:00,23:00:00~23:59:59,삼각지,10분 54초,4호선,37.53398,126.9725,490,98,5,7,789,157.8,98
2021-01-01 오전 12:00:00,05:00:00~05:59:59,상계,,4호선,37.66088,127.07357,10737,,0,25,178,,
2021-01-01 오전 12:00:00,06:00:00~06:59:59,상계,10분 18초,4호선,37.66088,127.07357,28048,4674.666666667,6,25,5787,964.5,4674.666666667
2021-01-01 오전 12:00:00,07:00:00~07:59:59,상계,5분 30초,4호선,37.66088,127.07357,71436,6494.181818182,11,25,7357,668.818181818,6494.181818182
2021-01-01 오전 12:00:00,08:00:00~08:59:59,상계,3분 1초,4호선,37.66088,127.07357,64189,3209.45,20,25,16014,800.7,3209.45
2021-01-01 오전 12:00:00,09:00:00~09:59:59,상계,3분 9초,4호선,37.66088,127.07357,33766,1777.157894737,19,25,13708,721.473684211,1777.157894737
2021-01-01 오전 12:00:00,10:00:00~10:59:59,상계,4분 0초,4호선,37.66088,127.07357,23451,1563.4,15,25,12409,827.266666667,1563.4
2021-01-01 오전 12:00:00,11:00:00~11:59:59,상계,5분 16초,4호선,37.66088,127.07357,20358,1850.727272727,11,25,12914,1174,1850.727272727
2021-01-01 오전 12:00:00,12:00:00~12:59:59,상계,5분 30초,4호선,37.66088,127.07357,21428,1948,11,25,15447,1404.272727273,1948
2021-01-01 오전 12:00:00,13:00:00~13:59:59,상계,5분 48초,4호선,37.66088,127.07357,21210,2121,10,25,16428,1642.8,2121
2021-01-01 오전 12:00:00,14:00:00~14:59:59,상계,5분 30초,4호선,37.66088,127.07357,19224,1747.636363636,11,25,17103,1554.818181818,1747.636363636
2021-01-01 오전 12:00:00,15:00:00~15:59:59,상계,5분 40초,4호선,37.66088,127.07357,18667,1697,11,25,20183,1834.818181818,1697
2021-01-01 오전 12:00:00,16:00:00~16:59:59,상계,5분 2초,4호선,37.66088,127.07357,18689,1699,11,25,25330,2302.727272727,1699
2021-01-01 오전 12:00:00,17:00:00~17:59:59,상계,5분 38초,4호선,37.66088,127.07357,18569,1688.090909091,11,25,33339,3030.818181818,1688.090909091
2021-01-01 오전 12:00:00,18:00:00~18:59:59,상계,4분 19초,4호선,37.66088,127.07357,17757,1268.357142857,14,25,55351,3953.642857143,1268.357142857
2021-01-01 오전 12:00:00,19:00:00~19:59:59,상계,3분 33초,4호선,37.66088,127.07357,10829,637,17,25,53708,3159.294117647,637
2021-01-01 오전 12:00:00,20:00:00~20:59:59,상계,3분 35초,4호선,37.66088,127.07357,9241,543.588235294,17,25,32284,1899.058823529,543.588235294
2021-01-01 오전 12:00:00,21:00:00~21:59:59,상계,4분 8초,4호선,37.66088,127.07357,10724,766,14,25,34049,2432.071428571,766
2021-01-01 오전 12:00:00,22:00:00~22:59:59,상계,5분 54초,4호선,37.66088,127.07357,4519,451.9,10,25,19079,1907.9,451.9
2021-01-01 오전 12:00:00,23:00:00~23:59:59,상계,9분 10초,4호선,37.66088,127.07357,1222,203.666666667,6,25,8009,1334.833333333,203.666666667
2021-01-01 오전 12:00:00,05:00:00~05:59:59,서울역,13분 15초,4호선,37.55311,126.97265,3281,1093.666666667,3,9,444,148,1093.666666667
2021-01-01 오전 12:00:00,06:00:00~06:59:59,서울역,7분 11초,4호선,37.55311,126.97265,4216,527,8,9,6778,847.25,527
2021-01-01 오전 12:00:00,07:00:00~07:59:59,서울역,3분 45초,4호선,37.55311,126.97265,9222,576.375,16,9,25010,1563.125,576.375
2021-01-01 오전 12:00:00,08:00:00~08:59:59,서울역,2분 54초,4호선,37.55311,126.97265,11676,556,21,9,62640,2982.857142857,556
2021-01-01 오전 12:00:00,09:00:00~09:59:59,서울역,3분 37초,4호선,37.55311,126.97265,8382,523.875,16,9,29325,1832.8125,523.875
2021-01-01 오전 12:00:00,10:00:00~10:59:59,서울역,4분 32초,4호선,37.55311,126.97265,6616,508.923076923,13,9,13495,1038.076923077,508.923076923
2021-01-01 오전 12:00:00,11:00:00~11:59:59,서울역,5분 32초,4호선,37.55311,126.97265,7959,723.545454545,11,9,12138,1103.454545455,723.545454545
2021-01-01 오전 12:00:00,12:00:00~12:59:59,서울역,5분 38초,4호선,37.55311,126.97265,8232,748.363636364,11,9,14596,1326.909090909,748.363636364
2021-01-01 오전 12:00:00,13:00:00~13:59:59,서울역,5분 39초,4호선,37.55311,126.97265,8731,873.1,10,9,14325,1432.5,873.1
2021-01-01 오전 12:00:00,14:00:00~14:59:59,서울역,5분 38초,4호선,37.55311,126.97265,9246,840.545454545,11,9,14116,1283.272727273,840.545454545
2021-01-01 오전 12:00:00,15:00:00~15:59:59,서울역,5분 30초,4호선,37.55311,126.97265,9816,892.363636364,11,9,15450,1404.545454545,892.363636364
2021-01-01 오전 12:00:00,16:00:00~16:59:59,서울역,5분 16초,4호선,37.55311,126.97265,11525,1047.727272727,11,9,15924,1447.636363636,1047.727272727
2021-01-01 오전 12:00:00,17:00:00~17:59:59,서울역,5분 5초,4호선,37.55311,126.97265,27077,2256.416666667,12,9,17962,1496.833333333,2256.416666667
2021-01-01 오전 12:00:00,18:00:00~18:59:59,서울역,3분 37초,4호선,37.55311,126.97265,47146,2773.294117647,17,9,19394,1140.823529412,2773.294117647
2021-01-01 오전 12:00:00,19:00:00~19:59:59,서울역,3분 37초,4호선,37.55311,126.97265,16997,999.823529412,17,9,14218,836.352941176,999.823529412
2021-01-01 오전 12:00:00,20:00:00~20:59:59,서울역,3분 50초,4호선,37.55311,126.97265,11077,738.466666667,15,9,9972,664.8,738.466666667
2021-01-01 오전 12:00:00,21:00:00~21:59:59,서울역,4분 48초,4호선,37.55311,126.97265,11364,874.153846154,13,9,11185,860.384615385,874.153846154
2021-01-01 오전 12:00:00,22:00:00~22:59:59,서울역,8분 30초,4호선,37.55311,126.97265,4086,681,6,9,4738,789.666666667,681
2021-01-01 오전 12:00:00,23:00:00~23:59:59,서울역,10분 54초,4호선,37.55311,126.97265,1168,233.6,5,9,2020,404,233.6
2021-01-01 오전 12:00:00,05:00:00~05:59:59,성신여대입구(돈암),,4호선,37.59262,127.0164,4348,4348,1,17,1538,1538,4348
2021-01-01 오전 12:00:00,06:00:00~06:59:59,성신여대입구(돈암),9분 30초,4호선,37.59262,127.0164,13443,1920.428571429,7,17,5076,725.142857143,1920.428571429
2021-01-01 오전 12:00:00,07:00:00~07:59:59,성신여대입구(돈암),4분 27초,4호선,37.59262,127.0164,35179,2512.785714286,14,17,11989,856.357142857,2512.785714286
2021-01-01 오전 12:00:00,08:00:00~08:59:59,성신여대입구(돈암),2분 55초,4호선,37.59262,127.0164,44641,2125.761904762,21,17,25560,1217.142857143,2125.761904762
2021-01-01 오전 12:00:00,09:00:00~09:59:59,성신여대입구(돈암),3분 23초,4호선,37.59262,127.0164,27825,1545.833333333,18,17,22445,1246.944444444,1545.833333333
2021-01-01 오전 12:00:00,10:00:00~10:59:59,성신여대입구(돈암),4분 18초,4호선,37.59262,127.0164,19342,1487.846153846,13,17,16900,1300,1487.846153846
2021-01-01 오전 12:00:00,11:00:00~11:59:59,성신여대입구(돈암),5분 24초,4호선,37.59262,127.0164,19068,1733.454545455,11,17,17042,1549.272727273,1733.454545455
2021-01-01 오전 12:00:00,12:00:00~12:59:59,성신여대입구(돈암),5분 38초,4호선,37.59262,127.0164,21965,1996.818181818,11,17,19925,1811.363636364,1996.818181818
2021-01-01 오전 12:00:00,13:00:00~13:59:59,성신여대입구(돈암),5분 38초,4호선,37.59262,127.0164,22896,2081.454545455,11,17,21850,1986.363636364,2081.454545455
2021-01-01 오전 12:00:00,14:00:00~14:59:59,성신여대입구(돈암),5분 39초,4호선,37.59262,127.0164,23138,2313.8,10,17,23197,2319.7,2313.8
2021-01-01 오전 12:00:00,15:00:00~15:59:59,성신여대입구(돈암),5분 32초,4호선,37.59262,127.0164,24569,2233.545454545,11,17,24958,2268.909090909,2233.545454545
2021-01-01 오전 12:00:00,16:00:00~16:59:59,성신여대입구(돈암),5분 15초,4호선,37.59262,127.0164,27167,2263.916666667,12,17,28010,2334.166666667,2263.916666667
2021-01-01 오전 12:00:00,17:00:00~17:59:59,성신여대입구(돈암),5분 19초,4호선,37.59262,127.0164,29534,2684.909090909,11,17,35756,3250.545454545,2684.909090909
2021-01-01 오전 12:00:00,18:00:00~18:59:59,성신여대입구(돈암),3분 48초,4호선,37.59262,127.0164,33979,2123.6875,16,17,53815,3363.4375,2123.6875
2021-01-01 오전 12:00:00,19:00:00~19:59:59,성신여대입구(돈암),3분 31초,4호선,37.59262,127.0164,22811,1341.823529412,17,17,40707,2394.529411765,1341.823529412
2021-01-01 오전 12:00:00,20:00:00~20:59:59,성신여대입구(돈암),3분 45초,4호선,37.59262,127.0164,24066,1504.125,16,17,23616,1476,1504.125
2021-01-01 오전 12:00:00,21:00:00~21:59:59,성신여대입구(돈암),4분 25초,4호선,37.59262,127.0164,26809,2062.230769231,13,17,28144,2164.923076923,2062.230769231
2021-01-01 오전 12:00:00,22:00:00~22:59:59,성신여대입구(돈암),7분 45초,4호선,37.59262,127.0164,9113,1139.125,8,17,13396,1674.5,1139.125
2021-01-01 오전 12:00:00,23:00:00~23:59:59,성신여대입구(돈암),9분 18초,4호선,37.59262,127.0164,2659,531.8,5,17,5605,1121,531.8
2021-01-01 오전 12:00:00,05:00:00~05:59:59,수유(강북구청),,4호선,37.63805,127.02573,15798,15798,1,21,2993,2993,15798
2021-01-01 오전 12:00:00,06:00:00~06:59:59,수유(강북구청),9분 45초,4호선,37.63805,127.02573,36906,6151,6,21,9405,1567.5,6151
2021-01-01 오전 12:00:00,07:00:00~07:59:59,수유(강북구청),5분 7초,4호선,37.63805,127.02573,89612,7467.666666667,12,21,16084,1340.333333333,7467.666666667
2021-01-01 오전 12:00:00,08:00:00~08:59:59,수유(강북구청),2분 55초,4호선,37.63805,127.02573,104879,4994.238095238,21,21,46058,2193.238095238,4994.238095238
2021-01-01 오전 12:00:00,09:00:00~09:59:59,수유(강북구청),3분 13초,4호선,37.63805,127.02573,61606,3422.555555556,18,21,32002,1777.888888889,3422.555555556
2021-01-01 오전 12:00:00,10:00:00~10:59:59,수유(강북구청),4분 8초,4호선,37.63805,127.02573,41111,2936.5,14,21,24451,1746.5,2936.5
2021-01-01 오전 12:00:00,11:00:00~11:59:59,수유(강북구청),5분 22초,4호선,37.63805,127.02573,37652,3137.666666667,12,21,25548,2129,3137.666666667
2021-01-01 오전 12:00:00,12:00:00~12:59:59,수유(강북구청),5분 27초,4호선,37.63805,127.02573,39320,3932,10,21,28158,2815.8,3932
2021-01-01 오전 12:00:00,13:00:00~13:59:59,수유(강북구청),5분 46초,4호선,37.63805,127.02573,40065,3642.272727273,11,21,32981,2998.272727273,3642.272727273
2021-01-01 오전 12:00:00,14:00:00~14:59:59,수유(강북구청),5분 30초,4호선,37.63805,127.02573,38781,3525.545454545,11,21,35767,3251.545454545,3525.545454545
2021-01-01 오전 12:00:00,15:00:00~15:59:59,수유(강북구청),5분 42초,4호선,37.63805,127.02573,38170,3817,10,21,43490,4349,3817
2021-01-01 오전 12:00:00,16:00:00~16:59:59,수유(강북구청),5분 7초,4호선,37.63805,127.02573,39303,3275.25,12,21,52008,4334,3275.25
2021-01-01 오전 12:00:00,17:00:00~17:59:59,수유(강북구청),5분 35초,4호선,37.63805,127.02573,43678,3970.727272727,11,21,65351,5941,3970.727272727
2021-01-01 오전 12:00:00,18:00:00~18:59:59,수유(강북구청),4분 0초,4호선,37.63805,127.02573,49110,3274,15,21,105573,7038.2,3274
2021-01-01 오전 12:00:00,19:00:00~19:59:59,수유(강북구청),3분 31초,4호선,37.63805,127.02573,28117,1653.941176471,17,21,91310,5371.176470588,1653.941176471
2021-01-01 오전 12:00:00,20:00:00~20:59:59,수유(강북구청),3분 37초,4호선,37.63805,127.02573,25127,1570.4375,16,21,54468,3404.25,1570.4375
2021-01-01 오전 12:00:00,21:00:00~21:59:59,수유(강북구청),4분 19초,4호선,37.63805,127.02573,25437,1816.928571429,14,21,59871,4276.5,1816.928571429
